row_number,case_id,rule_id,statement_id,feedback_verdict,family_ids,family_names,school,canon,rule_type,family_vote_cap,initial_family_weight,lane_weight,initial_canon_weight,source_school,source_family,source_rule_type,needs_mapping_repair,repair_reasons,case_fallback,fallback_reason
323,C-2026-025-坤-辛未乙未甲辰乙亥,UNMAPPED,S-025-yq2029,skip,UNMAPPED,,UNMAPPED,UNMAPPED,TIMING,,,,,UNMAPPED,UNMAPPED,TIMING,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
324,C-2026-025-坤-辛未乙未甲辰乙亥,UNMAPPED,S-025-d1a001,pending,UNMAPPED,,UNMAPPED,UNMAPPED,EVENT,,,,,UNMAPPED,UNMAPPED,EVENT,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
325,C-2026-025-坤-辛未乙未甲辰乙亥,UNMAPPED,S-025-d2b001,pending,UNMAPPED,,UNMAPPED,UNMAPPED,EVENT,,,,,UNMAPPED,UNMAPPED,EVENT,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
326,C-2026-025-坤-辛未乙未甲辰乙亥,UNMAPPED,S-025-hl001,pending,UNMAPPED,,UNMAPPED,UNMAPPED,EVENT,,,,,UNMAPPED,UNMAPPED,EVENT,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
327,C-2026-025-坤-辛未乙未甲辰乙亥,UNMAPPED,S-025-cns001,pending,UNMAPPED,,UNMAPPED,UNMAPPED,EVENT,,,,,UNMAPPED,UNMAPPED,EVENT,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
328,C-2026-025-坤-辛未乙未甲辰乙亥,UNMAPPED,S-025-hl002,pending,UNMAPPED,,UNMAPPED,UNMAPPED,EVENT,,,,,UNMAPPED,UNMAPPED,EVENT,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
329,C-2026-025-坤-辛未乙未甲辰乙亥,UNMAPPED,S-025-yq2018,pending,UNMAPPED,,UNMAPPED,UNMAPPED,TIMING,,,,,UNMAPPED,UNMAPPED,TIMING,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
330,C-2026-025-坤-辛未乙未甲辰乙亥,UNMAPPED,S-025-yq2024,pending,UNMAPPED,,UNMAPPED,UNMAPPED,TIMING,,,,,UNMAPPED,UNMAPPED,TIMING,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
331,C-2026-025-坤-辛未乙未甲辰乙亥,UNMAPPED,S-025-yq2025,pending,UNMAPPED,,UNMAPPED,UNMAPPED,TIMING,,,,,UNMAPPED,UNMAPPED,TIMING,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
332,C-2026-025-坤-辛未乙未甲辰乙亥,UNMAPPED,S-025-yq2027,skip,UNMAPPED,,UNMAPPED,UNMAPPED,TIMING,,,,,UNMAPPED,UNMAPPED,TIMING,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
333,C-2026-025-坤-辛未乙未甲辰乙亥,UNMAPPED,S-025-yq2029,skip,UNMAPPED,,UNMAPPED,UNMAPPED,TIMING,,,,,UNMAPPED,UNMAPPED,TIMING,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
334,C-2026-026-坤-癸未甲寅壬戌丙午,UNMAPPED,S-026-d1a001,y,UNMAPPED,,UNMAPPED,UNMAPPED,EVENT,,,,,UNMAPPED,UNMAPPED,EVENT,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
335,C-2026-026-坤-癸未甲寅壬戌丙午,UNMAPPED,S-026-d2b001,y,UNMAPPED,,UNMAPPED,UNMAPPED,EVENT,,,,,UNMAPPED,UNMAPPED,EVENT,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
336,C-2026-026-坤-癸未甲寅壬戌丙午,UNMAPPED,S-026-hl001,y,UNMAPPED,,UNMAPPED,UNMAPPED,EVENT,,,,,UNMAPPED,UNMAPPED,EVENT,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
337,C-2026-026-坤-癸未甲寅壬戌丙午,UNMAPPED,S-026-cns001,y,UNMAPPED,,UNMAPPED,UNMAPPED,EVENT,,,,,UNMAPPED,UNMAPPED,EVENT,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
338,C-2026-026-坤-癸未甲寅壬戌丙午,UNMAPPED,S-026-hl002,pending,UNMAPPED,,UNMAPPED,UNMAPPED,EVENT,,,,,UNMAPPED,UNMAPPED,EVENT,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
339,C-2026-026-坤-癸未甲寅壬戌丙午,UNMAPPED,S-026-yq2018,pending,UNMAPPED,,UNMAPPED,UNMAPPED,TIMING,,,,,UNMAPPED,UNMAPPED,TIMING,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
340,C-2026-026-坤-癸未甲寅壬戌丙午,UNMAPPED,S-026-yq2021,pending,UNMAPPED,,UNMAPPED,UNMAPPED,TIMING,,,,,UNMAPPED,UNMAPPED,TIMING,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
341,C-2026-026-坤-癸未甲寅壬戌丙午,UNMAPPED,S-026-yq2024,pending,UNMAPPED,,UNMAPPED,UNMAPPED,TIMING,,,,,UNMAPPED,UNMAPPED,TIMING,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
342,C-2026-026-坤-癸未甲寅壬戌丙午,UNMAPPED,S-026-yq2026,y,UNMAPPED,,UNMAPPED,UNMAPPED,TIMING,,,,,UNMAPPED,UNMAPPED,TIMING,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
343,C-2026-026-坤-癸未甲寅壬戌丙午,UNMAPPED,S-026-yq2027,skip,UNMAPPED,,UNMAPPED,UNMAPPED,TIMING,,,,,UNMAPPED,UNMAPPED,TIMING,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
344,C-2026-026-坤-癸未甲寅壬戌丙午,UNMAPPED,S-026-d1a001,pending,UNMAPPED,,UNMAPPED,UNMAPPED,EVENT,,,,,UNMAPPED,UNMAPPED,EVENT,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
345,C-2026-026-坤-癸未甲寅壬戌丙午,UNMAPPED,S-026-d2b001,pending,UNMAPPED,,UNMAPPED,UNMAPPED,EVENT,,,,,UNMAPPED,UNMAPPED,EVENT,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
346,C-2026-026-坤-癸未甲寅壬戌丙午,UNMAPPED,S-026-hl001,pending,UNMAPPED,,UNMAPPED,UNMAPPED,EVENT,,,,,UNMAPPED,UNMAPPED,EVENT,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
347,C-2026-026-坤-癸未甲寅壬戌丙午,UNMAPPED,S-026-cns001,pending,UNMAPPED,,UNMAPPED,UNMAPPED,EVENT,,,,,UNMAPPED,UNMAPPED,EVENT,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
348,C-2026-026-坤-癸未甲寅壬戌丙午,UNMAPPED,S-026-hl002,pending,UNMAPPED,,UNMAPPED,UNMAPPED,EVENT,,,,,UNMAPPED,UNMAPPED,EVENT,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
349,C-2026-026-坤-癸未甲寅壬戌丙午,UNMAPPED,S-026-yq2018,pending,UNMAPPED,,UNMAPPED,UNMAPPED,TIMING,,,,,UNMAPPED,UNMAPPED,TIMING,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
350,C-2026-026-坤-癸未甲寅壬戌丙午,UNMAPPED,S-026-yq2021,pending,UNMAPPED,,UNMAPPED,UNMAPPED,TIMING,,,,,UNMAPPED,UNMAPPED,TIMING,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
351,C-2026-026-坤-癸未甲寅壬戌丙午,UNMAPPED,S-026-yq2024,pending,UNMAPPED,,UNMAPPED,UNMAPPED,TIMING,,,,,UNMAPPED,UNMAPPED,TIMING,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
352,C-2026-026-坤-癸未甲寅壬戌丙午,UNMAPPED,S-026-yq2026,pending,UNMAPPED,,UNMAPPED,UNMAPPED,TIMING,,,,,UNMAPPED,UNMAPPED,TIMING,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
353,C-2026-026-坤-癸未甲寅壬戌丙午,UNMAPPED,S-026-yq2027,skip,UNMAPPED,,UNMAPPED,UNMAPPED,TIMING,,,,,UNMAPPED,UNMAPPED,TIMING,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
354,C-2026-027-乾-丁卯壬寅甲午乙丑,UNMAPPED,S-027-d1a001,y,UNMAPPED,,UNMAPPED,UNMAPPED,GENERAL_PRINCIPLE,,,,,UNMAPPED,UNMAPPED,GENERAL_PRINCIPLE,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
355,C-2026-027-乾-丁卯壬寅甲午乙丑,UNMAPPED,S-027-d1a002,y,UNMAPPED,,UNMAPPED,UNMAPPED,EVENT,,,,,UNMAPPED,UNMAPPED,EVENT,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
356,C-2026-027-乾-丁卯壬寅甲午乙丑,UNMAPPED,S-027-d2b001,y,UNMAPPED,,UNMAPPED,UNMAPPED,GENERAL_PRINCIPLE,,,,,UNMAPPED,UNMAPPED,GENERAL_PRINCIPLE,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
357,C-2026-027-乾-丁卯壬寅甲午乙丑,UNMAPPED,S-027-hl001,y,UNMAPPED,,UNMAPPED,UNMAPPED,EVENT,,,,,UNMAPPED,UNMAPPED,EVENT,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
358,C-2026-027-乾-丁卯壬寅甲午乙丑,UNMAPPED,S-027-hl002,y,UNMAPPED,,UNMAPPED,UNMAPPED,EVENT,,,,,UNMAPPED,UNMAPPED,EVENT,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
359,C-2026-027-乾-丁卯壬寅甲午乙丑,UNMAPPED,S-027-cns001,y,UNMAPPED,,UNMAPPED,UNMAPPED,GENERAL_PRINCIPLE,,,,,UNMAPPED,UNMAPPED,GENERAL_PRINCIPLE,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
360,C-2026-027-乾-丁卯壬寅甲午乙丑,UNMAPPED,S-027-cns002,y,UNMAPPED,,UNMAPPED,UNMAPPED,GENERAL_PRINCIPLE,,,,,UNMAPPED,UNMAPPED,GENERAL_PRINCIPLE,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
361,C-2026-027-乾-丁卯壬寅甲午乙丑,UNMAPPED,S-027-yq2021,y,UNMAPPED,,UNMAPPED,UNMAPPED,TIMING,,,,,UNMAPPED,UNMAPPED,TIMING,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
362,C-2026-027-乾-丁卯壬寅甲午乙丑,UNMAPPED,S-027-yq2025,pending,UNMAPPED,,UNMAPPED,UNMAPPED,TIMING,,,,,UNMAPPED,UNMAPPED,TIMING,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
363,C-2026-027-乾-丁卯壬寅甲午乙丑,UNMAPPED,S-027-yq2028,pending,UNMAPPED,,UNMAPPED,UNMAPPED,TIMING,,,,,UNMAPPED,UNMAPPED,TIMING,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
364,C-2026-028-乾-壬戌癸卯壬子乙巳,M1-D-028,S-028-d1a001,y,UNMAPPED,,UNMAPPED,UNMAPPED,EVENT,,,,,UNMAPPED,UNMAPPED,EVENT,true,rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
365,C-2026-028-乾-壬戌癸卯壬子乙巳,M2-Y-028,S-028-d1a001,y,UNMAPPED,,UNMAPPED,UNMAPPED,EVENT,,,,,UNMAPPED,UNMAPPED,EVENT,true,rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
366,C-2026-028-乾-壬戌癸卯壬子乙巳,M2-Y-029,S-028-d2b001,n,UNMAPPED,,UNMAPPED,UNMAPPED,EVENT,,,,,UNMAPPED,UNMAPPED,EVENT,true,rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
367,C-2026-028-乾-壬戌癸卯壬子乙巳,M3-R-028,S-028-d2b001,n,UNMAPPED,,UNMAPPED,UNMAPPED,EVENT,,,,,UNMAPPED,UNMAPPED,EVENT,true,rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
368,C-2026-028-乾-壬戌癸卯壬子乙巳,M1-D-029,S-028-cns001,skip,UNMAPPED,,UNMAPPED,UNMAPPED,EVENT,,,,,UNMAPPED,UNMAPPED,EVENT,true,rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
369,C-2026-028-乾-壬戌癸卯壬子乙巳,M2-Y-030,S-028-cns001,skip,UNMAPPED,,UNMAPPED,UNMAPPED,EVENT,,,,,UNMAPPED,UNMAPPED,EVENT,true,rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
370,C-2026-028-乾-壬戌癸卯壬子乙巳,M1-D-030,S-028-cns002,skip,UNMAPPED,,UNMAPPED,UNMAPPED,EVENT,,,,,UNMAPPED,UNMAPPED,EVENT,true,rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
371,C-2026-028-乾-壬戌癸卯壬子乙巳,M3-R-029,S-028-cns002,skip,UNMAPPED,,UNMAPPED,UNMAPPED,EVENT,,,,,UNMAPPED,UNMAPPED,EVENT,true,rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
372,C-2026-028-乾-壬戌癸卯壬子乙巳,M2-Y-031,S-028-hl001,y,UNMAPPED,,UNMAPPED,UNMAPPED,EVENT,,,,,UNMAPPED,UNMAPPED,EVENT,true,rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
373,C-2026-028-乾-壬戌癸卯壬子乙巳,G-SHENSHA-028,S-028-hl001,y,UNMAPPED,,UNMAPPED,UNMAPPED,EVENT,,,,,UNMAPPED,UNMAPPED,EVENT,true,rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
374,C-2026-028-乾-壬戌癸卯壬子乙巳,M1-D-031,S-028-hl002,pending,UNMAPPED,,UNMAPPED,UNMAPPED,EVENT,,,,,UNMAPPED,UNMAPPED,EVENT,true,rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
375,C-2026-028-乾-壬戌癸卯壬子乙巳,G-SHENSHA-029,S-028-hl002,pending,UNMAPPED,,UNMAPPED,UNMAPPED,EVENT,,,,,UNMAPPED,UNMAPPED,EVENT,true,rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
376,C-2026-028-乾-壬戌癸卯壬子乙巳,M3-R-030,S-028-yq2024,y,UNMAPPED,,UNMAPPED,UNMAPPED,TIMING,,,,,UNMAPPED,UNMAPPED,TIMING,true,rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
377,C-2026-028-乾-壬戌癸卯壬子乙巳,M1-D-032,S-028-yq2024,y,UNMAPPED,,UNMAPPED,UNMAPPED,TIMING,,,,,UNMAPPED,UNMAPPED,TIMING,true,rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
378,C-2026-028-乾-壬戌癸卯壬子乙巳,M3-R-031,S-028-yq2025,y,UNMAPPED,,UNMAPPED,UNMAPPED,TIMING,,,,,UNMAPPED,UNMAPPED,TIMING,true,rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
379,C-2026-028-乾-壬戌癸卯壬子乙巳,M2-Y-032,S-028-yq2025,y,UNMAPPED,,UNMAPPED,UNMAPPED,TIMING,,,,,UNMAPPED,UNMAPPED,TIMING,true,rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
380,C-2026-028-乾-壬戌癸卯壬子乙巳,M3-R-032,S-028-yq2026,y,UNMAPPED,,UNMAPPED,UNMAPPED,TIMING,,,,,UNMAPPED,UNMAPPED,TIMING,true,rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
381,C-2026-028-乾-壬戌癸卯壬子乙巳,M1-D-033,S-028-yq2026,y,UNMAPPED,,UNMAPPED,UNMAPPED,TIMING,,,,,UNMAPPED,UNMAPPED,TIMING,true,rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
382,C-2026-028-乾-壬戌癸卯壬子乙巳,M3-R-033,S-028-yq2028,pending,UNMAPPED,,UNMAPPED,UNMAPPED,TIMING,,,,,UNMAPPED,UNMAPPED,TIMING,true,rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
383,C-2026-028-乾-壬戌癸卯壬子乙巳,M2-Y-033,S-028-yq2028,pending,UNMAPPED,,UNMAPPED,UNMAPPED,TIMING,,,,,UNMAPPED,UNMAPPED,TIMING,true,rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
384,C-2026-029-坤-乙亥戊寅辛酉癸巳,UNMAPPED,UNMAPPED-C-2026-029-坤-乙亥戊寅辛酉癸巳-0014,skip,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
